Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,FREEPORT UNION FREE SCHOOL,COLUMBUS AVENUE SCHOOL,Nassau,Public School,280209030004,https://www.freeportschools.org/,13.0,0.0,0.0,13.0,Yes,12,1,Yes,Yes,Ongoing,BOX 50,FREEPORT,NY,11520,07/16/2025,,,COLUMBUS AVENUE SCHOOL,,104.0,171.0,0.6081871345029239,11.1,0.0116959064327485,0.023391812865497,0.2046783625730994,0.7251461988304093,0.023391812865497,0.0,0.0116959064327485
2023-2025,FREEPORT UNION FREE SCHOOL,FREEPORT H S,Nassau,Public School,280209030007,https://www.freeportschools.org/,56.0,0.0,0.0,56.0,Yes,51,5,Yes,Yes,Ongoing,50 S BROOKSIDE AVE,FREEPORT,NY,11520,07/16/2025,,,FREEPORT S,,1323.0,2289.0,0.5779816513761468,13.86,0.0056793359545653,0.0083005679335954,0.2280471821756225,0.6933158584534731,0.0484927916120576,0.0030581039755351,0.0131061598951507
2023-2025,FREEPORT UNION FREE SCHOOL,JOHN W DODD MIDDLE SCHOOL,Nassau,Public School,280209030006,https://www.freeportschools.org/,43.0,0.0,0.0,43.0,Yes,36,7,Yes,Yes,Ongoing,BOX 50,FREEPORT,NY,11520,07/16/2025,,,JOHN DODD MIDDLE SCHOOL,,603.0,932.0,0.6469957081545065,10.24,0.0064377682403433,0.0107296137339055,0.2081545064377682,0.6952789699570815,0.0600858369098712,0.0021459227467811,0.0171673819742489
2023-2025,FREEPORT UNION FREE SCHOOL,LEO F GIBLYN SCHOOL,Nassau,Public School,280209030005,https://www.freeportschools.org/,29.0,0.0,0.0,29.0,Yes,27,2,Yes,Yes,Ongoing,BOX 50,FREEPORT,NY,11520,07/16/2025,,,LEO GIBLYN SCHOOL,,309.0,526.0,0.5874524714828897,11.11,0.0038022813688212,0.0152091254752851,0.1939163498098859,0.6958174904942965,0.0722433460076045,0.0,0.0190114068441064
2023-2025,FREEPORT UNION FREE SCHOOL,NEW VISIONS ES,Nassau,Public School,280209030009,https://www.freeportschools.org/,41.0,0.0,0.0,41.0,Yes,26,15,Yes,Yes,Ongoing,80 RAYNOR ST,FREEPORT,NY,11520,07/16/2025,,,NEW VISIONS,,303.0,441.0,0.6870748299319728,10.1,0.0090702947845804,0.0113378684807256,0.2040816326530612,0.7256235827664399,0.0226757369614512,0.0,0.0272108843537414
2023-2025,FULTON CITY SCHOOLS,FAIRGRIEVE SCHOOL,Oswego,Public School,460500010001,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,50.0,,50.0,,Yes,30,20,Yes,Yes,Ongoing,716 ACADEMY ST,FULTON,NY,13069,05/21/2025,,,FAIRGRIEVE SCHOOL,,289.0,425.0,0.68,12.8,0.0,0.0023529411764705,0.0329411764705882,0.0847058823529411,0.8164705882352942,0.0,0.0635294117647058
2023-2025,FULTON CITY SCHOOLS,FULTON J H S,Oswego,Public School,460500010006,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,37.0,,37.0,,Yes,27,10,Yes,Yes,Ongoing,129 CURTIS ST,FULTON,NY,13069,05/21/2025,,,FULTON S,,297.0,490.0,0.6061224489795919,10.69,0.0020408163265306,0.0,0.0142857142857142,0.0816326530612244,0.8775510204081632,0.0,0.0244897959183673
2023-2025,FULTON CITY SCHOOLS,G RAY BODLEY H S,Oswego,Public School,460500010005,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,65.0,,65.0,,Yes,51,14,Yes,Yes,Ongoing,WILLIAM GILLARD DR,FULTON,NY,13069,05/21/2025,,,G RAY BODLEY S,,523.0,978.0,0.5347648261758691,12.43,0.0020449897750511,0.0030674846625766,0.0122699386503067,0.0756646216768916,0.8721881390593047,0.0010224948875255,0.0306748466257668
2023-2025,FULTON CITY SCHOOLS,GRANBY ELEM SCHOOL,Oswego,Public School,460500010007,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,83.0,,83.0,,Yes,67,16,Yes,Yes,Ongoing,400 WEST SEVENTH ST NORTH,FULTON,NY,13069,05/21/2025,,,GRANBY  SCHOOL,,274.0,449.0,0.6102449888641426,14.69,0.0089086859688195,0.0022271714922048,0.0066815144766146,0.1514476614699332,0.8173719376391982,0.0,0.0133630289532293
2023-2025,FULTON CITY SCHOOLS,J E LANIGAN SCHOOL,Oswego,Public School,460500010008,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,41.0,,41.0,,Yes,26,15,Yes,Yes,Ongoing,59 BAKEMAN ST,FULTON,NY,13069,05/21/2025,,,J LANIGAN SCHOOL,,206.0,422.0,0.4881516587677725,11.41,0.0,0.0023696682464454,0.0023696682464454,0.0426540284360189,0.919431279620853,0.0,0.0331753554502369
2023-2025,FULTON CITY SCHOOLS,VOLNEY ELEM SCHOOL,Oswego,Public School,460500010011,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,54.0,,54.0,,Yes,36,18,Yes,Yes,Ongoing,2592 STATE RTE 3,FULTON,NY,13069,05/21/2025,,,VOLNEY  SCHOOL,,142.0,303.0,0.4686468646864686,13.28,0.0,0.0,0.0099009900990099,0.0429042904290429,0.9207920792079208,0.0,0.0264026402640264
2023-2025,GALWAY CENTRAL SCHOOL,GALWAY JSHS,Saratoga,Public School,520701040002,GalwayCSD.org,6.0,6.0,6.0,0.0,No,10,0,Yes,,,5317 Sacandaga Rd,GALWAY,NY,12074,07/29/2025,,,GALWAY JSHS,,146.0,408.0,0.3578431372549019,8.41,0.0,0.0024509803921568,0.0024509803921568,0.0024509803921568,0.9877450980392156,0.0,0.0049019607843137
2023-2025,GALWAY CENTRAL SCHOOL,JOSEPH HENRY ELEM SCHOOL,Saratoga,Public School,520701040001,GalwayCSD.org,4.0,4.0,4.0,0.0,No,4,0,Yes,,,5317 SACANDAGA RD,GALWAY,NY,12074,07/29/2025,,,JOSEPH HENRY  SCHOOL,,127.0,418.0,0.3038277511961722,11.16,0.0,0.0,0.0047846889952153,0.0095693779904306,0.9665071770334928,0.0,0.0191387559808612
2023-2025,GANANDA CENTRAL SCHOOL,GANANDA MIDDLE SCHOOL,Wayne,Public School,650902040003,Gananda.org,73.0,0.0,0.0,73.0,Yes,51,22,Yes,Yes,Not Started,1500 DAYSPRING RIDGE,WALWORTH,NY,14568,04/23/2025,,,GANANDA MIDDLE SCHOOL,,66.0,190.0,0.3473684210526316,6.88,0.0,0.0052631578947368,0.0052631578947368,0.1263157894736842,0.8210526315789474,0.0,0.0421052631578947
2023-2025,GANANDA CENTRAL SCHOOL,RICHARD MANN ELEM SCHOOL,Wayne,Public School,650902040002,Gananda.org,155.0,0.0,0.0,155.0,Yes,140,15,Yes,Yes,Not Started,1366 WATERFORD RD,WALWORTH,NY,14568,04/23/2025,,,RICHARD MANN  SCHOOL,,120.0,422.0,0.2843601895734597,10.78,0.0047393364928909,0.0094786729857819,0.0071090047393364,0.0829383886255924,0.8507109004739336,0.0,0.0450236966824644
2023-2025,GANANDA CENTRAL SCHOOL,RUBIN A CIRILLO HIGH SCHOOL,Wayne,Public School,650902040001,Gannada.org,59.0,0.0,0.0,59.0,Yes,140,15,Yes,Yes,Not Started,3195 WIEDRICK RD,WALWORTH,NY,14568,04/23/2025,,,RUBIN CIRILLO HIGH SCHOOL,,61.0,250.0,0.244,8.81,0.0,0.028,0.02,0.092,0.812,0.0,0.048
2023-2025,GARDEN CITY UNION FREE SCHOOL,GARDEN CITY MIDDLE,Nassau,Public School,280218030006,https://www.gardencity.k12.ny.us/,50.0,,,50.0,Yes,50,0,Yes,,,98 CHERRY VALLEY AVE,GARDEN CITY,NY,11530,06/06/2025,,,GARDEN CITY MIDDLE,,42.0,1021.0,0.0411361410381978,11.82,0.0,0.1067580803134182,0.0107737512242899,0.0724779627815866,0.7845249755142018,0.0019588638589618,0.0235063663075416
2023-2025,GARDEN CITY UNION FREE SCHOOL,GARDEN CITY S H S,Nassau,Public School,280218030007,https://www.gardencity.k12.ny.us/,36.0,,,36.0,Yes,36,0,Yes,,,MERILLON + ROCKAWAY,GARDEN CITY,NY,11530,06/06/2025,,,GARDEN CITY S,,59.0,1076.0,0.0548327137546468,10.87,0.0,0.0929368029739776,0.0055762081784386,0.062267657992565,0.8066914498141264,0.0009293680297397,0.0315985130111524
2023-2025,GARDEN CITY UNION FREE SCHOOL,HEMLOCK SCHOOL,Nassau,Public School,280218030001,https://www.gardencity.k12.ny.us/,3.0,,,3.0,Yes,3,0,Yes,,,78 BAYBERRY AVE,GARDEN CITY,NY,11530,06/06/2025,,,HEMLOCK SCHOOL,,,,,16.09,,,,,,,
2023-2025,GARDEN CITY UNION FREE SCHOOL,HOMESTEAD SCHOOL,Nassau,Public School,280218030002,https://www.gardencity.k12.ny.us/,5.0,,,5.0,Yes,5,0,Yes,,,HOMESTEAD AVE,GARDEN CITY,NY,11530,06/06/2025,,,HOMESTEAD SCHOOL,,,,,14.43,,,,,,,
2023-2025,GARDEN CITY UNION FREE SCHOOL,LOCUST SCHOOL,Nassau,Public School,280218030003,https://www.gardencity.k12.ny.us/,5.0,,,5.0,Yes,5,0,Yes,,,BOYLSTON ST,GARDEN CITY,NY,11530,06/06/2025,,,LOCUST SCHOOL,,,,,11.95,,,,,,,
2023-2025,GARDEN CITY UNION FREE SCHOOL,STEWART SCHOOL,Nassau,Public School,280218030005,https://www.gardencity.k12.ny.us/,24.0,,,24.0,Yes,24,0,Yes,,,STEWART + CLINTON,GARDEN CITY,NY,11530,06/06/2025,,,STEWART SCHOOL,,94.0,331.0,0.283987915407855,9.6,0.0030211480362537,0.2688821752265861,0.1631419939577039,0.311178247734139,0.2084592145015106,0.0060422960725075,0.039274924471299
2023-2025,GARDEN CITY UNION FREE SCHOOL,STRATFORD AVENUE SCHOOL,Nassau,Public School,280218030004,https://www.gardencity.k12.ny.us/,15.0,,,15.0,Yes,15,0,Yes,,,STRATFORD AVE,GARDEN CITY,NY,11530,06/06/2025,,,STRATFORD AVENUE SCHOOL,,,,,13.96,,,,,,,
2023-2025,GATES CHILI CENTRAL SCHOOL,FLORENCE BRASSER SCHOOL,Monroe,Public School,260401060002,https://gateschili.org/watertesting,19.0,,,19.0,Yes,17,2,Yes,Yes,Ongoing,1000 COLDWATER RD,ROCHESTER,NY,14624,07/10/2025,,,FLORENCE BRASSER SCHOOL,,163.0,375.0,0.4346666666666666,10.61,0.0026666666666666,0.0426666666666666,0.1306666666666666,0.0986666666666666,0.6106666666666667,0.0026666666666666,0.112
2023-2025,GATES CHILI CENTRAL SCHOOL,NEIL ARMSTRONG SCHOOL,Monroe,Public School,260401060009,https://www.gateschili.org/Page/20269,,,,40.0,Yes,32,8,Yes,Yes,Ongoing,3273 LYELL RD,ROCHESTER,NY,14606,07/01/2025,,,NEIL ARMSTRONG SCHOOL,,224.0,388.0,0.5773195876288659,10.5,0.0051546391752577,0.0515463917525773,0.1881443298969072,0.2216494845360824,0.4329896907216495,0.0,0.1005154639175257
2023-2025,GATES CHILI CENTRAL SCHOOL,PAUL ROAD SCHOOL,Monroe,Public School,260401060007,https://gateschili.org/watertesting,22.0,,,22.0,Yes,19,3,Yes,Yes,Ongoing,571 PAUL RD,ROCHESTER,NY,14624,07/10/2025,,,PAUL ROAD SCHOOL,,163.0,413.0,0.3946731234866828,13.47,0.0048426150121065,0.0556900726392251,0.1549636803874092,0.0871670702179176,0.559322033898305,0.0,0.1380145278450363
2023-2025,GATES CHILI CENTRAL SCHOOL,WALT DISNEY SCHOOL,Monroe,Public School,260401060008,https://www.gateschili.org/Page/20269,,,,37.0,Yes,30,7,Yes,Yes,Ongoing,175 COLDWATER RD,ROCHESTER,NY,14624,07/01/2025,,,WALT DISNEY SCHOOL,,194.0,497.0,0.3903420523138833,16.23,0.0080482897384305,0.0583501006036217,0.1549295774647887,0.1629778672032193,0.4969818913480885,0.0,0.1187122736418511
2023-2025,GENERAL BROWN CENTRAL SCHOOL,DEXTER ELEM SCHOOL,Jefferson,Public School,220401040003,https://www.gblions.org/,59.0,0.0,0.0,59.0,Yes,56,3,Yes,Yes,Ongoing,415 E. GROVE ST,DEXTER,NY,13634,05/28/2025,,,DEXTER  SCHOOL,,137.0,322.0,0.4254658385093168,14.12,0.0031055900621118,0.0062111801242236,0.0124223602484472,0.0403726708074534,0.8881987577639752,0.0,0.0496894409937888
2023-2025,GENERAL BROWN CENTRAL SCHOOL,GENERAL BROWN J S H S,Jefferson,Public School,220401040004,https://www.gblions.org/,58.0,0.0,0.0,58.0,Yes,51,7,Yes,Yes,Ongoing,GENERAL BROWN J S H S,DEXTER,NY,13634,05/28/2025,,,GENERAL BROWN S,,284.0,654.0,0.4342507645259938,14.86,0.0015290519877675,0.0061162079510703,0.0152905198776758,0.0198776758409785,0.926605504587156,0.0030581039755351,0.0275229357798165
2023-2025,GENEVA CITY SCHOOLS,GENEVA MIDDLE SCHOOL,Ontario,Public School,430700010005,Genevacsd.org,48.0,0.0,0.0,48.0,Yes,42,6,Yes,Yes,Ongoing,101 CARTER RD SUITE 200,GENEVA,NY,14456,06/09/2025,,,GENEVA MIDDLE SCHOOL,,293.0,436.0,0.6720183486238532,7.06,0.0,0.0137614678899082,0.1123853211009174,0.3509174311926605,0.3830275229357798,0.0,0.1399082568807339
2023-2025,GENEVA CITY SCHOOLS,GENEVA S H S,Ontario,Public School,430700010006,Genevacsd.org,37.0,0.0,0.0,37.0,Yes,30,7,Yes,Yes,Ongoing,101 CARTER RD,GENEVA,NY,14456,06/09/2025,,,GENEVA S,,354.0,601.0,0.589018302828619,9.74,0.0,0.016638935108153,0.1148086522462562,0.3427620632279534,0.4059900166389351,0.0,0.1198003327787021
2023-2025,GENEVA CITY SCHOOLS,NORTH ST ELEM SCH,Ontario,Public School,430700010002,GenevaCSD.org,43.0,0.0,0.0,43.0,Yes,42,1,Yes,Yes,Ongoing,400 W NORTH,GENEVA,NY,14456,06/09/2025,,,NORTH ST  SCH,,366.0,500.0,0.732,9.93,0.0,0.01,0.114,0.348,0.414,0.002,0.112
2023-2025,GENEVA CITY SCHOOLS,WEST ST ELEMENTARY,Ontario,Public School,430700010001,Genevacsd.org,58.0,0.0,0.0,58.0,Yes,42,16,Yes,Yes,Ongoing,WEST ST,GENEVA,NY,14456,06/09/2025,,,WEST ST ELEMENTARY,,314.0,459.0,0.6840958605664488,9.06,0.0,0.008714596949891,0.0849673202614379,0.3442265795206972,0.4466230936819172,0.0,0.1154684095860566
2023-2025,GERMANTOWN CENTRAL SCHOOL DISTRICT,GERMANTOWN ELEMENTARY SCHOOL,Columbia,Public School,100902040003,www.germantowncsd.org,14.0,0.0,14.0,0.0,Yes,12,2,Yes,Yes,Complete,123 MAIN ST,GERMANTOWN,NY,12526,01/03/2025,,,GERMANTOWN ELEMENTARY SCHOOL,,122.0,278.0,0.4388489208633093,8.96,0.0,0.0107913669064748,0.0107913669064748,0.079136690647482,0.8561151079136691,0.0,0.0431654676258992
2023-2025,GERMANTOWN CENTRAL SCHOOL DISTRICT,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,Columbia,Public School,100902040004,www.germantowncsd.org,4.0,0.0,4.0,0.0,Yes,4,0,Yes,,,123 MAIN ST.,GERMANTOWN,NY,12526,01/03/2025,,,GERMANTOWN JUNIORSENIOR HIGH SCHOOL,,122.0,278.0,0.4388489208633093,8.96,0.0,0.0107913669064748,0.0107913669064748,0.079136690647482,0.8561151079136691,0.0,0.0431654676258992
2023-2025,GILBOA CONESVILLE CENT SCH,GILBOA CONESVILLE CENTRAL SCHOOL,Schoharie,Public School,540801040001,www.gilboa-conesville.k12.ny.us,10.0,10.0,0.0,105.0,Yes,97,8,Yes,Yes,Complete,132 WYCKOFF RD,GILBOA,NY,12076,04/10/2025,,,GILBOA CONESVILLE CENTRAL SCHOOL,,112.0,276.0,0.4057971014492754,12.84,0.0,0.0181159420289855,0.0072463768115942,0.0108695652173913,0.960144927536232,0.0,0.0036231884057971
2023-2025,GLEN COVE CITY SCHOOLS,CONNOLLY SCHOOL,Nassau,Public School,280100010003,https://www.glencoveschools.org,10.0,0.0,0.0,10.0,No,9,1,Yes,Yes,Ongoing,RIDGE DR,GLEN COVE,NY,11542,05/09/2025,,,CONNOLLY SCHOOL,,204.0,321.0,0.6355140186915887,9.93,0.0031152647975077,0.0155763239875389,0.0591900311526479,0.6791277258566978,0.205607476635514,0.0,0.0373831775700934
2023-2025,GLEN COVE CITY SCHOOLS,DEASY SCHOOL,Nassau,Public School,280100010001,https://www.glencoveschools.org,12.0,0.0,0.0,12.0,Yes,12,0,Yes,,,DOSORIS LN,GLEN COVE,NY,11542,05/09/2025,,,DEASY SCHOOL,,209.0,399.0,0.5238095238095238,11.55,0.0050125313283208,0.0451127819548872,0.0726817042606516,0.6516290726817042,0.2055137844611528,0.0,0.0200501253132832
2023-2025,GLEN COVE CITY SCHOOLS,GLEN COVE H S,Nassau,Public School,280100010007,https://www.glencoveschools.org,43.0,0.0,0.0,43.0,No,41,2,Yes,Yes,Ongoing,150 DOSORIS LN,GLEN COVE,NY,11542,08/09/2025,,,GLEN COVE S,,572.0,1066.0,0.5365853658536586,11.08,0.0009380863039399,0.0178236397748592,0.075046904315197,0.6613508442776735,0.225140712945591,0.0037523452157598,0.0159474671669793
2023-2025,GLEN COVE CITY SCHOOLS,GRIBBIN SCHOOL,Nassau,Public School,280100010004,https://www.glencoveschools.org,10.0,0.0,0.0,10.0,Yes,10,0,Yes,Yes,Complete,SEAMAN RD,GLEN COVE,NY,11542,05/09/2025,,,GRIBBIN SCHOOL,,191.0,341.0,0.5601173020527859,10.95,0.0,0.032258064516129,0.0586510263929618,0.6598240469208211,0.2258064516129032,0.0,0.0234604105571847
2023-2025,GLEN COVE CITY SCHOOLS,LANDING SCHOOL,Nassau,Public School,280100010005,https://www.glencoveschools.org,15.0,0.0,0.0,15.0,Yes,15,0,Yes,Yes,Complete,MCLOUGHLIN ST,GLEN COVE,NY,11542,05/09/2025,,,LANDING SCHOOL,,,,,10.0,,,,,,,
2023-2025,GLEN COVE CITY SCHOOLS,ROBERT M. FINLEY MIDDLE SCHOOL,Nassau,Public School,280100010008,https://www.glencoveschools.org,49.0,0.0,0.0,49.0,,49,0,Yes,Yes,Complete,1 FOREST AVE,GLEN COVE,NY,11542,08/09/2025,,,ROBERT M FINLEY MIDDLE SCHOOL,,381.0,674.0,0.5652818991097923,9.41,0.0,0.0341246290801186,0.0608308605341246,0.6884272997032641,0.1913946587537092,0.0029673590504451,0.0222551928783382
2023-2025,GLOVERSVILLE ENLARGED SCHOOL DISTRICT,(NO IMMS SURVEY) MCNAB ELEM SCHOOL,Fulton,Public School,170500010006,GESDk12.org,27.0,0.0,27.0,0.0,Yes,21,6,Yes,Yes,Complete,230 W FULTON ST,GLOVERSVILLE,NY,12078,05/05/2025,,,MCNAB  SCHOOL,,,,,,,,,,,,
2023-2025,GLOVERSVILLE ENLARGED SCHOOL DISTRICT,(NO IMMS SURVEY) MECO ELEM SCHOOL,Fulton,Public School,170500010014,Gesdk12.org,15.0,15.0,0.0,0.0,Yes,11,4,Yes,Yes,Complete,140 CO RD 101,GLOVERSVILLE,NY,12078,05/05/2025,,,MECO  SCHOOL,,,,,,,,,,,,
2023-2025,GLOVERSVILLE ENLARGED SCHOOL DISTRICT,BOULEVARD SCHOOL,Fulton,Public School,170500010004,GESDK12.org,52.0,52.0,0.0,0.0,Yes,45,7,Yes,Yes,Complete,56 EAST BLVD,GLOVERSVILLE,NY,12078,03/28/2025,,,BOULEVARD SCHOOL,,397.0,544.0,0.7297794117647058,10.07,0.0036764705882352,0.0091911764705882,0.025735294117647,0.1341911764705882,0.7481617647058824,0.0,0.0790441176470588
2023-2025,GLOVERSVILLE ENLARGED SCHOOL DISTRICT,GLOVERSVILLE H S,Fulton,Public School,170500010009,GESDK12.ORG,48.0,48.0,0.0,0.0,Yes,41,7,Yes,Yes,Complete,199 LINCOLN ST,GLOVERSVILLE,NY,12078,04/07/2025,,,GLOVERSVILLE S,,489.0,682.0,0.717008797653959,11.42,0.0,0.0087976539589442,0.0586510263929618,0.093841642228739,0.7653958944281525,0.001466275659824,0.0703812316715542
2023-2025,GLOVERSVILLE ENLARGED SCHOOL DISTRICT,GLOVERSVILLE MIDDLE SCHOOL,Fulton,Public School,170500010008,gesdk12.org,44.0,44.0,0.0,0.0,Yes,44,0,Yes,,,234 LINCOLN ST,GLOVERSVILLE,NY,12078,04/07/2025,,,GLOVERSVILLE MIDDLE SCHOOL,,405.0,562.0,0.7206405693950177,9.75,0.0017793594306049,0.0071174377224199,0.0373665480427046,0.1316725978647686,0.7491103202846975,0.0,0.0676156583629893
2023-2025,GLOVERSVILLE ENLARGED SCHOOL DISTRICT,KINGSBOROUGH SCHOOL,Fulton,Public School,170500010011,Gesdk12.org,28.0,28.0,0.0,0.0,Yes,28,0,Yes,,,W ELEVENTH AVE,GLOVERSVILLE,NY,12078,04/07/2025,,,KINGSBOROUGH SCHOOL,,262.0,339.0,0.7728613569321534,10.99,0.0088495575221238,0.0147492625368731,0.0265486725663716,0.1120943952802359,0.7669616519174042,0.0,0.0707964601769911
2023-2025,GLOVERSVILLE ENLARGED SCHOOL DISTRICT,PARK TERRACE SCHOOL,Fulton,Public School,170500010007,Gesdk12.org,59.0,0.0,59.0,0.0,Yes,40,19,Yes,Yes,Complete,40 BLOOMINGDALE AVE,GLOVERSVILLE,NY,12078,04/07/2025,,,PARK TERRACE SCHOOL,,212.0,274.0,0.7737226277372263,10.58,0.0036496350364963,0.0,0.0364963503649635,0.1240875912408759,0.7664233576642335,0.0,0.0693430656934306
2023-2025,GRANVILLE CENTRAL SCHOOL,GRANVILLE J S H S,Washington,Public School,640701040003,https://www.granvillecsd.org/,39.0,0.0,39.0,0.0,Yes,39,0,Yes,Yes,Complete,61 QUAKER ST,GRANVILLE,NY,12832,03/12/2025,,,GRANVILLE S,,150.0,257.0,0.5836575875486382,13.25,0.0038910505836575,0.0038910505836575,0.0194552529182879,0.0077821011673151,0.9494163424124512,0.0,0.0155642023346303
2023-2025,GRANVILLE CENTRAL SCHOOL,MARY J TANNER ELEM SCHOOL,Washington,Public School,640701040002,https://www.granvillecsd.org/,50.0,0.0,50.0,0.0,Yes,50,0,Yes,,,RT 22,MIDDLE GRANVILLE,NY,12849,01/22/2025,,,MARY TANNER  SCHOOL,,137.0,243.0,0.5637860082304527,14.67,0.0041152263374485,0.0,0.0,0.0164609053497942,0.9670781893004116,0.0041152263374485,0.0082304526748971
2023-2025,GRANVILLE CENTRAL SCHOOL,QUAKER ST ELEM SCHOOL,Washington,Public School,640701040004,https://www.granvillecsd.org/,60.0,0.0,60.0,0.0,Yes,60,0,Yes,Yes,Complete,61 QUAKER ST,GRANVILLE,NY,12832,03/12/2025,,,QUAKER ST  SCHOOL,,150.0,257.0,0.5836575875486382,13.25,0.0038910505836575,0.0038910505836575,0.0194552529182879,0.0077821011673151,0.9494163424124512,0.0,0.0155642023346303
2023-2025,GREAT NECK UNION FREE SCHOOL,E M BAKER SCHOOL,Nassau,Public School,280407030006,https://www.greatneck.k12.ny.us/,22.0,22.0,0.0,0.0,Yes,21,1,Yes,Yes,Ongoing,69 BAKER HILL RD,GREAT NECK,NY,11023,08/21/2023,,,E BAKER SCHOOL,,115.0,643.0,0.1788491446345256,12.96,0.0,0.578538102643857,0.0015552099533437,0.0902021772939346,0.2908242612752721,0.0,0.0388802488335925
2023-2025,GREAT NECK UNION FREE SCHOOL,GREAT NECK NORTH S H S,Nassau,Public School,280407030015,https://www.greatneck.k12.ny.us/,62.0,62.0,0.0,0.0,Yes,55,7,Yes,Yes,Ongoing,35 POLO RD,GREAT NECK,NY,11023,08/21/2023,,,GREAT NECK NORTH S,,272.0,1163.0,0.233877901977644,8.92,0.0,0.2106620808254514,0.0042992261392949,0.0945829750644883,0.6732588134135855,0.0,0.0171969045571797
2023-2025,GREAT NECK UNION FREE SCHOOL,GREAT NECK SOUTH J H S,Nassau,Public School,280407030013,https://www.greatneck.k12.ny.us/,88.0,88.0,0.0,0.0,Yes,68,20,Yes,Yes,Ongoing,349 LAKEVILLE RD,GREAT NECK,NY,11020,08/21/2023,,,GREAT NECK SOUTH S,,303.0,1322.0,0.2291981845688351,11.24,0.0,0.7526475037821483,0.0090771558245083,0.0711043872919818,0.1406959152798789,0.0,0.0257186081694402
2023-2025,GREAT NECK UNION FREE SCHOOL,GREAT NECK SOUTH S H S,Nassau,Public School,280407030014,https://www.greatneck.k12.ny.us/,62.0,62.0,0.0,0.0,Yes,47,15,Yes,Yes,Ongoing,341 LAKEVILLE RD,GREAT NECK,NY,11020,08/21/2023,,,GREAT NECK SOUTH S,,303.0,1322.0,0.2291981845688351,11.24,0.0,0.7526475037821483,0.0090771558245083,0.0711043872919818,0.1406959152798789,0.0,0.0257186081694402
2023-2025,GREAT NECK UNION FREE SCHOOL,GREAT NECK/MANHASSSET PRE-K AT PARKVILLE PRE-K CTR,Nassau,Public School,280407030009,https://www.greatneck.k12.ny.us/,38.0,38.0,0.0,0.0,Yes,20,18,Yes,Yes,Ongoing,10 CAMPBELL ST,NEW HYDE PARK,NY,11040,08/21/2023,,,GREAT NECK/MANHASSSET  AT PARKVILLE  CTR,,47.0,320.0,0.146875,21.93,0.0,0.603125,0.00625,0.078125,0.259375,0.0,0.053125
2023-2025,GREAT NECK UNION FREE SCHOOL,JOHN F KENNEDY SCHOOL,Nassau,Public School,280407030007,https://www.greatneck.k12.ny.us/,66.0,66.0,0.0,0.0,Yes,62,4,Yes,Yes,Ongoing,1A GRASSFIELD RD,GREAT NECK,NY,11024,08/21/2023,,,JOHN KENNEDY SCHOOL,,152.0,1071.0,0.1419234360410831,10.93,0.0018674136321195,0.0849673202614379,0.0317460317460317,0.1223155929038282,0.7497665732959851,0.0018674136321195,0.007469654528478
2023-2025,GREAT NECK UNION FREE SCHOOL,LAKEVILLE SCHOOL,Nassau,Public School,280407030008,https://www.greatneck.k12.ny.us/,58.0,58.0,0.0,0.0,Yes,44,14,Yes,Yes,Ongoing,42 27 JAYSON AVE,GREAT NECK,NY,11020,08/21/2023,,,LAKEVILLE SCHOOL,,145.0,763.0,0.1900393184796854,13.23,0.0,0.7889908256880734,0.0131061598951507,0.0760157273918741,0.0904325032765399,0.0,0.0314547837483617
2023-2025,GREAT NECK UNION FREE SCHOOL,RICHARD S SHERMAN GREAT NECK NORTH MIDDLE SCHOOL,Nassau,Public School,280407030012,https://www.greatneck.k12.ny.us/,61.0,61.0,0.0,0.0,Yes,55,6,Yes,Yes,Ongoing,77 POLO RD,GREAT NECK,NY,11023,08/21/2023,,,RICHARD SHERMAN GREAT NECK NORTH MIDDLE SCHOOL,,155.0,729.0,0.2126200274348422,7.32,0.0,0.2469135802469135,0.0054869684499314,0.120713305898491,0.598079561042524,0.0,0.0288065843621399
